sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
78,210,06,2603.76,1747.1,2202.49,1.72
341,240,06,480.44,1053.09,256.29,3.02
344,210,06,773.09,331.97,724.0,1.42
330,350,06,800.26,635.4,663.74,1.81
305,48,06,1234.1,962.94,1012.53,2.02
336,297,05,2327.93,1301.96,2074.14,1.59
329,367,05,2675.54,1416.86,2338.07,1.68
279,294,06,1643.01,709.96,1543.6,1.39
248,61,06,1356.72,502.73,1278.7,1.41
245,91,06,1640.4,1414.38,1189.11,2.25
289,194,06,1647.62,1397.93,1424.62,1.56
397,155,05,1724.57,897.74,1560.62,1.52
388,245,05,2429.95,1070.64,2230.2,1.5
21,142,04,1508.84,591.57,1331.46,2.04
394,185,05,180.24,86.46,166.46,1.45
243,268,04,1718.16,937.8,1453.5,1.96
244,258,04,674.5,638.16,471.51,2.54
245,248,04,2119.41,937.33,1928.74,1.56
204,24,06,1795.92,1295.32,1616.92,1.45
371,7,05,1950.2,1456.41,1594.71,1.8
345,312,05,1891.6,683.72,1803.28,1.34
77,169,05,794.96,590.9,683.28,1.69
58,359,05,779.88,344.01,711.9,1.53
191,16,05,354.72,431.41,206.62,2.83
65,289,05,356.75,420.4,222.82,2.76
366,102,05,604.01,547.26,438.21,2.33
228,288,04,1269.04,435.29,1215.69,1.33
59,349,05,1620.92,487.13,1560.42,1.3
242,278,04,393.65,407.82,280.82,2.21
362,142,05,2240.55,1551.42,1765.18,2.01
237,198,04,4103.39,1758.16,3733.71,1.55
69,249,05,1503.24,732.11,1401.68,1.41
107,24,04,2486.42,1080.09,2258.1,1.56
305,348,06,1053.61,474.52,943.89,1.79
336,192,06,2971.22,1408.06,2685.85,1.56
28,291,04,817.89,576.58,659.18,1.88
327,282,06,2822.6,1246.38,2570.88,1.55
329,108,06,1673.14,1055.63,1484.5,1.57
241,288,04,2915.91,1339.79,2642.57,1.56
311,288,06,1426.13,391.18,1376.29,1.31
107,245,06,923.46,771.0,729.01,1.93
70,290,06,993.12,850.28,826.9,1.69
256,194,05,1847.88,1462.79,1606.4,1.58
235,348,04,521.1,351.39,480.47,1.37
320,198,06,1290.91,695.98,1159.37,1.55
228,345,04,372.53,327.71,328.27,1.51
96,364,05,1420.44,868.6,1299.11,1.47
95,374,05,1999.03,723.03,1916.82,1.31
232,378,04,2729.86,1357.89,2454.36,1.58
102,273,06,386.9,362.26,295.35,2.12
103,263,06,664.25,430.82,624.89,1.33
256,138,04,1308.16,967.15,1134.84,1.6
69,21,06,1457.26,552.79,1370.17,1.4
88,110,06,2899.0,1801.56,2381.5,1.88
347,44,06,820.97,878.88,617.67,1.92
209,14,06,815.78,293.3,736.98,1.84
28,259,04,221.12,231.47,166.53,1.99
16,379,04,2765.0,2462.86,2152.13,1.94
246,242,06,2700.4,1775.9,2218.13,1.86
26,279,04,2870.9,1622.44,2504.21,1.67
239,312,06,504.18,639.42,307.72,2.95
88,225,06,3363.02,1795.58,2847.16,1.83
86,245,06,1811.03,1032.71,1569.39,1.69
96,145,06,741.18,335.16,695.54,1.4
245,24,04,1277.01,482.98,1212.52,1.35
241,64,04,2844.26,1744.74,2427.56,1.72
273,362,06,3331.03,1481.45,2995.37,1.61
272,372,06,1834.32,897.15,1659.0,1.58
289,202,06,2889.89,1343.74,2610.04,1.56
276,332,06,1123.26,387.64,1063.3,1.39
24,77,05,2892.81,1314.59,2677.56,1.46
41,291,04,746.54,693.37,626.83,1.63
128,27,06,1502.25,938.33,1312.23,1.65
271,145,05,2200.08,1456.22,1867.98,1.72
245,252,06,2490.92,1872.98,2092.73,1.7
281,282,06,1427.58,847.11,1270.14,1.6
290,192,06,2244.81,1203.16,1961.68,1.68
256,142,06,975.96,716.56,799.72,1.82
288,212,06,1162.13,684.5,1009.35,1.67
362,68,05,2541.33,1698.62,2070.55,1.89
242,282,06,1674.64,1245.16,1416.28,1.69
21,330,06,570.92,396.02,491.76,1.68
41,130,06,822.88,303.13,783.66,1.36
24,300,06,1914.46,957.25,1708.25,1.6
276,194,04,2058.76,1560.77,1675.74,1.8
20,340,06,626.28,693.01,538.8,1.55
142,96,05,2581.76,1752.73,2053.95,2.06
351,202,04,2465.07,1594.07,2064.24,1.82
340,312,04,831.73,870.98,663.05,1.82
362,93,05,1618.25,961.93,1435.97,1.58
368,33,05,792.81,441.24,709.86,1.55
378,93,04,1663.72,1386.21,1329.56,1.86
309,194,04,881.13,1076.87,708.07,1.67
95,202,06,2174.84,1434.51,1730.7,2.01
362,5,04,1123.34,463.57,1058.92,1.41
91,242,06,1470.07,1111.81,1192.29,1.85
297,88,05,3136.2,1709.24,2720.66,1.71
127,234,05,258.97,138.46,239.3,1.49
243,272,06,465.72,330.61,416.16,1.54
288,386,04,951.88,799.38,770.86,1.85
58,130,06,1338.77,815.38,1177.25,1.6
32,390,06,1219.4,437.7,1165.63,1.32
37,340,06,450.74,335.86,389.86,1.74
14,183,06,1388.82,686.39,1276.09,1.47
251,192,06,2741.56,1017.73,2550.02,1.47
133,189,04,2818.72,1444.42,2498.51,1.62
112,399,04,1537.1,900.18,1360.44,1.59
138,139,04,539.86,398.61,433.48,1.95
65,386,04,2914.41,1859.77,2391.92,1.89
78,256,04,1795.55,1306.88,1532.82,1.75
210,103,04,1130.2,1021.14,888.91,1.87
24,21,04,1948.44,663.08,1841.37,1.4
86,176,04,1495.24,502.32,1430.43,1.33
77,266,04,571.37,468.04,474.51,1.77
243,24,06,817.47,531.89,738.43,1.51
153,229,06,2709.1,1454.19,2311.73,1.79
79,246,04,777.34,312.13,744.83,1.3
256,9,06,1743.0,632.49,1636.77,1.46
194,281,04,3050.19,958.43,2912.25,1.35
188,341,04,2014.47,1533.31,1739.34,1.6
391,147,05,620.17,194.43,601.3,1.25
390,157,05,1004.18,640.25,836.77,1.95
383,227,05,2852.19,1311.21,2639.74,1.44
188,48,06,1522.39,842.58,1358.52,1.59
88,231,04,1130.67,1071.2,778.95,2.36
77,341,04,2126.42,939.89,1957.21,1.48
386,102,04,3214.56,1859.25,2723.86,1.83
376,202,04,1581.11,707.26,1449.55,1.51
372,242,04,322.25,473.93,114.27,4.8
96,151,04,2310.22,1597.53,1841.9,1.99
385,112,04,2306.4,1136.42,2108.84,1.49
142,33,06,1494.48,686.05,1374.32,1.49
95,161,04,2730.95,1730.95,2339.13,1.7
246,204,06,2671.84,950.18,2507.27,1.44
242,244,06,1264.58,817.01,1100.31,1.64
82,291,04,326.87,395.32,209.93,2.45
33,287,05,2785.43,995.02,2611.47,1.44
36,257,05,1011.3,902.84,858.95,1.64
48,137,05,2176.13,527.56,2115.04,1.27
386,16,05,1816.28,1070.3,1631.78,1.53
385,26,05,2356.52,925.25,2149.36,1.63
351,24,05,2527.7,1363.08,2310.17,1.47
212,246,04,1091.82,618.25,940.04,1.72
211,256,04,4021.33,2179.92,3497.18,1.7
287,73,06,1800.4,869.39,1668.96,1.43
282,107,04,2108.45,1369.73,1811.16,1.7
27,390,04,1882.27,814.24,1746.49,1.44
70,151,04,1679.76,998.66,1446.25,1.73
64,211,04,1209.57,839.92,1011.29,1.78
51,341,04,2640.62,1021.32,2459.27,1.46
211,64,04,1702.09,1147.04,1404.55,1.92
153,386,04,2870.91,1611.09,2411.5,1.85
158,336,04,1548.55,789.92,1399.53,1.54
279,113,06,1787.49,1371.55,1517.92,1.68
166,256,04,3544.74,2216.94,2806.38,2.16
372,133,05,2195.24,1225.71,1915.06,1.71
371,143,05,2802.36,1740.49,2357.12,1.78
164,276,04,2124.81,1283.57,1733.04,1.95
192,23,06,1669.27,1101.99,1459.6,1.61
252,383,06,3818.47,1586.69,3556.9,1.44
257,333,06,1242.34,789.04,1042.33,1.84
209,25,05,1717.25,588.76,1629.78,1.37
202,95,05,1765.57,1184.43,1477.1,1.79
277,133,06,3008.62,1716.49,2614.79,1.68
278,330,04,1325.33,709.98,1215.7,1.46
272,390,04,1981.68,778.89,1858.81,1.41
240,237,06,3122.42,1072.12,2996.86,1.3
69,371,05,946.14,862.76,716.83,2.09
78,281,05,562.33,574.14,420.93,2.11
77,291,05,1826.52,1170.96,1564.35,1.7
266,243,06,1504.71,899.31,1317.75,1.65
363,65,04,1250.73,1351.93,930.42,1.95
151,107,04,1118.26,808.23,966.4,1.65
271,193,06,2091.34,975.19,1907.66,1.51
370,305,06,271.42,434.51,143.91,2.67
379,245,04,963.56,728.49,784.98,1.84
88,324,06,2965.38,1245.11,2715.89,1.53
96,244,06,2694.36,1633.31,2209.35,1.91
239,94,06,2535.3,478.45,2492.66,1.2
192,233,04,2738.15,1526.9,2423.12,1.6
191,243,04,2824.96,1223.06,2605.56,1.48
276,206,05,1500.58,520.3,1441.84,1.3
271,256,05,774.49,747.03,584.36,2.02
272,246,05,2082.44,710.23,1973.81,1.38
194,321,04,315.15,295.55,198.08,2.89
192,341,04,3475.39,2053.39,2977.37,1.73
108,70,06,2235.29,1414.06,1918.34,1.71
386,33,05,2752.31,1804.47,2283.12,1.81
256,27,05,2583.0,1088.7,2368.33,1.52
48,287,05,1566.63,982.96,1348.03,1.71
37,397,05,1373.51,997.76,1128.62,1.8
305,129,06,459.34,530.68,367.02,1.68
5,192,05,2331.81,1137.96,2083.89,1.6
16,82,05,415.25,366.0,330.53,1.88
58,191,04,528.03,428.43,435.12,1.76
48,291,04,2276.08,1469.42,1840.99,1.94
91,355,05,1647.32,1046.35,1466.72,1.53
96,305,05,3262.48,1600.36,2979.44,1.5
202,362,05,1957.93,1254.4,1653.0,1.77
202,108,05,1750.95,863.56,1584.19,1.54
207,312,05,1089.44,806.36,902.97,1.76
224,142,05,3393.56,1314.81,3133.32,1.51
329,213,06,1737.0,677.23,1629.37,1.41
332,183,06,2062.32,747.11,1961.75,1.35
56,59,06,1104.41,921.07,888.96,1.89
312,383,06,3065.81,1598.04,2656.93,1.74
317,333,06,1121.45,547.94,1002.73,1.62
321,293,06,1301.0,414.12,1235.28,1.39
255,137,04,205.0,125.04,177.37,1.75
258,107,04,1495.26,996.19,1283.33,1.7
327,262,04,1585.96,930.42,1389.88,1.67
334,192,04,1829.39,1087.4,1545.46,1.82
329,242,04,640.29,538.46,504.58,1.99
245,237,04,2003.39,875.66,1852.19,1.47
386,24,04,2156.18,918.5,2004.61,1.45
329,213,05,1791.5,824.54,1654.99,1.45
317,333,05,823.16,778.9,670.99,1.8
354,20,06,485.44,614.84,326.72,2.27
312,383,05,2804.64,1813.07,2407.8,1.69
336,172,04,2620.43,1067.39,2419.73,1.49
329,5,05,2878.09,1430.8,2593.8,1.56
69,259,06,1286.21,598.82,1179.97,1.48
65,299,06,2270.03,809.49,2159.95,1.35
78,169,06,610.26,504.6,491.6,1.87
256,5,06,3542.08,1306.31,3340.5,1.39
192,376,05,2243.17,1072.94,2020.39,1.57
304,46,06,1494.75,462.96,1432.91,1.33
266,36,06,1507.97,614.8,1397.98,1.47
77,73,06,2502.91,1123.16,2295.99,1.5
264,56,06,1238.36,508.31,1154.33,1.44
251,36,06,1534.63,804.48,1396.16,1.5
252,26,06,1612.36,1032.07,1336.53,1.85
327,14,05,2198.36,1301.57,1851.39,1.82
102,246,06,3480.49,1522.7,3157.29,1.57
27,114,04,832.57,458.69,777.12,1.37
397,88,06,3081.29,1588.52,2740.54,1.62
68,376,05,1165.88,758.24,976.78,1.84
78,276,05,2146.67,1031.48,1947.31,1.54
243,93,05,645.15,350.81,595.67,1.42
245,73,05,1892.9,1016.53,1692.08,1.58
142,313,06,2075.33,646.77,1986.47,1.34
79,65,05,2699.85,720.08,2616.27,1.28
91,5,05,2856.94,1298.84,2612.83,1.51
293,19,06,662.58,580.9,484.43,2.27
385,133,06,1769.31,1067.84,1520.28,1.75
372,333,06,2747.42,1567.94,2278.43,1.89
367,6,05,1074.69,280.22,1025.43,1.41
378,203,06,3015.09,1236.94,2782.51,1.49
390,153,06,749.97,656.47,615.38,1.86
383,153,06,2128.55,1042.86,1925.29,1.54
281,264,05,2104.36,946.72,1906.68,1.6
291,164,05,2494.63,1290.73,2238.45,1.57
243,229,06,1397.15,759.59,1304.46,1.38
240,259,06,999.36,540.3,883.51,1.62
392,133,06,2748.9,1424.12,2378.56,1.76
385,203,06,1962.61,981.24,1752.94,1.59
281,77,05,416.61,468.6,318.15,1.97
91,392,06,543.81,433.94,453.13,1.73
93,372,06,1938.02,489.68,1819.36,1.59
370,239,06,685.14,308.11,636.31,1.43
371,229,06,811.07,764.23,646.34,1.82
94,362,06,1369.84,1001.36,1109.5,1.87
98,322,06,2265.45,785.46,2139.05,1.4
68,212,05,2476.46,886.01,2318.63,1.45
78,112,05,2257.49,1096.42,2049.58,1.53
385,396,06,1546.35,937.57,1379.95,1.56
61,282,05,1711.64,844.42,1560.63,1.5
230,204,05,955.9,410.31,862.72,1.76
386,386,06,688.29,923.01,274.36,4.58
65,242,05,2084.8,894.79,1903.26,1.53
133,224,04,2281.32,1433.79,1951.05,1.72
304,112,06,1082.73,706.43,874.2,2.03
130,237,04,2061.5,607.34,1975.73,1.34
52,372,05,2339.43,819.15,2190.29,1.45
266,90,05,1315.87,917.29,1129.32,1.68
397,276,06,634.26,487.45,547.56,1.62
112,246,06,3112.04,1299.55,2799.17,1.63
69,202,05,2116.24,1376.57,1710.93,1.96
102,276,06,1611.62,655.5,1500.47,1.45
110,266,06,1237.25,1020.99,982.31,1.93
166,192,06,3002.75,1427.13,2643.73,1.7
194,112,06,1593.56,486.42,1522.29,1.35
70,192,05,1369.63,995.47,1083.23,2.03
400,338,04,1414.41,550.23,1325.63,1.49
157,282,06,1763.37,1864.3,1278.45,2.07
139,151,06,2480.47,1334.71,2141.14,1.77
127,271,06,2503.81,1115.87,2264.3,1.58
266,90,06,1153.57,797.68,1004.78,1.65
64,252,05,951.26,799.16,766.05,1.87
158,272,06,1558.94,1306.51,1337.19,1.6
138,161,06,1475.33,528.19,1385.24,1.42
317,245,05,2013.19,975.77,1837.54,1.51
151,16,06,3109.0,1428.54,2806.07,1.58
20,327,04,1750.71,766.27,1586.53,1.57
78,272,05,1725.42,1008.4,1495.24,1.69
77,282,05,2009.01,1218.89,1768.24,1.62
20,344,06,2533.45,944.79,2404.25,1.36
69,362,05,400.49,448.82,300.75,1.95
21,334,06,869.79,941.89,772.14,1.41
98,383,06,2640.56,1009.55,2457.24,1.47
88,172,05,3332.61,1479.48,2990.7,1.62
33,214,06,511.12,304.55,453.13,1.6
192,78,05,1768.52,1109.62,1528.32,1.69
334,103,05,2488.24,1030.1,2298.65,1.48
86,192,05,2521.03,1402.56,2180.94,1.73
291,41,05,824.27,761.82,667.83,1.74
290,51,05,1940.07,631.11,1853.19,1.34
68,372,05,1016.19,807.82,838.17,1.81
379,88,05,2323.65,1463.02,1977.65,1.73
378,98,05,1845.32,1143.33,1653.06,1.52
281,157,05,1589.07,1007.19,1395.18,1.61
289,192,05,2084.94,1149.8,1862.59,1.58
158,154,06,529.23,575.46,400.13,1.89
276,207,05,1009.75,548.07,913.04,1.51
110,157,04,648.9,504.93,441.2,2.86
258,29,06,2479.51,1533.43,2172.75,1.61
284,127,05,326.69,347.81,235.06,2.01
102,237,04,4509.65,1906.86,4123.03,1.54
273,237,05,4861.72,1804.84,4474.05,1.54
383,368,06,1648.06,1177.8,1372.08,1.78
169,291,04,1460.21,865.41,1008.97,3.29
63,70,06,1095.2,446.1,1012.9,1.49
112,137,04,1697.88,522.68,1626.39,1.35
271,257,05,1249.13,1058.39,971.47,1.96
61,90,06,1201.42,609.5,1077.13,1.59
68,20,06,1851.85,832.29,1700.7,1.51
281,245,05,1715.48,1304.36,1396.09,1.85
96,311,05,1839.27,1220.35,1582.75,1.67
93,341,05,159.61,82.38,151.6,1.34
90,371,05,3327.81,1973.67,2831.73,1.77
95,321,05,3399.03,2130.28,2818.94,1.83
113,15,04,531.24,378.3,458.15,1.63
244,204,06,1948.8,712.95,1829.45,1.42
231,334,06,1109.83,770.42,973.64,1.58
116,150,06,803.55,463.55,654.61,2.07
107,240,06,1611.17,817.24,1448.39,1.58
251,134,06,439.48,256.4,369.83,1.95
371,245,04,585.73,542.68,411.92,2.38
248,16,04,2806.39,1191.81,2603.53,1.47
241,86,04,719.78,533.17,581.19,1.93
246,36,04,3148.32,2231.98,2579.83,1.87
378,191,05,1373.84,912.74,1218.79,1.55
26,151,04,1439.08,889.28,1255.02,1.64
27,141,04,1087.52,526.11,975.25,1.6
400,91,06,788.95,719.7,603.08,2.0
25,161,04,1939.74,674.57,1847.41,1.35
240,96,04,3135.03,1386.38,2870.63,1.52
281,52,06,2131.56,1174.84,1887.49,1.62
158,77,04,2979.41,1528.2,2624.28,1.67
52,346,05,1393.77,575.59,1303.92,1.42
70,166,05,1783.87,1166.2,1509.81,1.74
288,271,04,2026.33,1593.21,1571.46,2.04
287,281,04,2466.85,1383.76,2118.18,1.75
276,391,04,1008.86,442.45,917.5,1.74
16,229,04,2349.04,1284.48,2063.26,1.66
13,259,04,331.21,380.63,284.85,1.5
186,350,05,347.85,139.09,330.26,1.34
229,357,05,1546.32,648.73,1435.25,1.45
239,257,05,2122.69,961.87,1925.26,1.55
188,330,05,694.33,373.36,631.18,1.52
237,277,05,1779.33,671.41,1681.01,1.38
128,86,04,2189.64,1144.77,1936.64,1.65
192,290,05,1900.38,957.89,1655.79,1.75
248,167,05,1637.78,1014.96,1469.93,1.52
390,95,06,2579.13,1617.5,2151.49,1.84
151,37,04,1510.85,909.16,1349.59,1.54
225,397,05,1346.38,965.36,1113.58,1.8
273,225,05,1505.57,1091.59,1315.75,1.6
271,245,05,946.75,954.9,685.88,2.16
91,385,04,1862.96,912.75,1671.02,1.59
278,142,05,1065.09,721.97,889.2,1.83
263,292,05,853.27,557.85,723.23,1.73
264,282,05,624.27,429.87,533.38,1.72
51,225,06,3654.17,1848.66,3177.32,1.72
256,362,05,2138.77,1470.12,1768.36,1.83
273,192,05,2141.73,957.51,1926.74,1.62
324,77,04,1534.6,567.68,1433.68,1.45
397,338,06,1827.69,375.55,1795.03,1.2
329,27,04,2247.08,1430.44,1992.41,1.57
276,232,06,3130.93,1647.67,2744.25,1.67
271,282,06,906.63,678.54,755.77,1.77
280,192,06,2947.22,1686.91,2443.94,1.95
133,91,05,1493.03,1305.14,1109.94,2.15
269,283,05,417.21,210.04,305.63,3.0
229,103,04,852.82,534.66,763.19,1.59
334,233,06,1556.8,550.24,1473.17,1.39
279,202,06,1347.46,899.24,1189.78,1.6
346,113,06,532.46,412.19,439.7,1.86
282,172,06,2020.13,1113.78,1748.72,1.72
372,69,04,2639.59,1571.16,2281.83,1.71
288,112,06,2702.83,1407.64,2343.4,1.72
157,276,06,1784.02,929.33,1576.64,1.63
112,386,04,2691.05,1820.48,2126.68,2.05
133,176,04,1320.57,902.82,1140.45,1.64
263,362,06,1463.8,663.06,1312.26,1.66
264,67,05,1395.78,666.49,1283.87,1.46
181,157,04,1383.13,559.68,1272.93,1.51
164,327,04,585.28,659.55,309.6,3.87
281,48,05,1462.73,976.53,1247.23,1.72
36,112,06,1149.06,475.77,1068.87,1.45
14,332,06,686.86,337.78,633.34,1.45
27,202,06,2023.74,1185.64,1749.0,1.8
309,320,06,737.53,396.54,662.09,1.59
33,142,06,1635.76,664.53,1509.18,1.49
151,333,05,1785.73,1276.3,1473.75,1.84
23,242,06,758.71,500.45,637.0,1.85
329,151,04,326.04,406.78,174.1,3.61
305,129,05,399.21,501.43,326.86,1.57
305,391,04,368.2,155.47,346.8,1.42
317,271,04,2179.52,1333.88,1858.12,1.76
20,64,06,2520.85,1694.03,2106.86,1.78
25,14,06,917.74,529.81,801.4,1.66
334,244,05,2411.34,1105.13,2161.76,1.62
37,255,05,1247.42,357.23,1210.63,1.26
24,385,05,2236.33,954.25,2025.72,1.6
36,91,04,1179.23,847.29,983.88,1.88
214,200,06,542.36,197.67,515.62,1.35
371,380,04,2207.97,1324.94,1910.4,1.69
396,130,04,914.34,552.46,805.63,1.6
385,240,04,1421.78,639.04,1300.53,1.52
102,48,05,1221.08,831.24,1068.32,1.61
175,65,04,1400.02,640.14,1276.01,1.54
172,95,04,2530.72,1202.51,2282.58,1.57
388,210,04,2911.4,1437.63,2541.71,1.73
207,147,06,760.79,178.25,735.07,1.35
139,65,04,1497.42,816.12,1359.89,1.51
52,128,05,1178.34,518.29,1071.41,1.59
42,228,05,1870.63,852.92,1760.24,1.36
151,5,04,3009.88,1694.46,2672.45,1.59
41,371,04,969.89,741.68,846.2,1.55
51,271,04,2226.87,1660.22,1783.01,1.94
280,64,06,1248.98,786.07,1062.06,1.77
176,82,05,570.91,363.67,459.08,2.08
36,59,04,742.7,355.2,688.18,1.43
37,49,04,2857.64,899.81,2743.47,1.32
169,322,04,1061.33,810.3,879.84,1.81
385,390,05,1684.28,1064.62,1458.92,1.67
386,380,05,999.49,551.37,891.09,1.59
387,370,05,491.15,161.77,468.05,1.36
15,188,06,975.04,380.76,923.8,1.37
127,242,04,802.36,522.07,673.53,1.78
114,372,04,966.48,444.38,893.52,1.45
112,392,04,964.41,640.45,803.81,1.81
23,390,04,737.57,550.31,593.01,1.89
169,281,06,1084.89,555.94,975.73,1.61
288,231,06,1440.09,1734.9,844.81,2.78
297,141,06,682.07,772.14,494.76,2.13
293,181,06,881.32,521.11,805.92,1.47
239,288,05,3599.46,1255.65,3400.61,1.4
229,388,05,2091.5,894.53,1913.55,1.53
390,376,04,1287.57,410.69,1229.13,1.35
65,48,06,894.79,639.05,737.3,1.85
64,58,06,1695.67,532.96,1628.81,1.31
248,198,05,2430.31,1694.23,2023.56,1.77
107,341,04,2077.04,823.65,1926.41,1.48
112,291,04,2729.9,1655.64,2287.77,1.81
297,83,05,2005.0,909.17,1849.91,1.46
379,392,06,1613.51,840.54,1405.34,1.71
287,241,06,2384.56,1567.82,1988.24,1.81
316,276,05,2569.69,1302.7,2249.81,1.69
317,266,05,1896.23,978.34,1559.77,2.05
327,166,05,2323.26,1679.49,1953.13,1.75
276,351,06,3052.34,1401.9,2691.04,1.71
192,103,04,2015.07,1244.06,1724.84,1.72
65,311,05,2195.89,1151.12,2013.28,1.46
211,81,04,441.15,425.43,322.89,2.12
309,91,05,1899.58,1166.99,1595.72,1.96
82,141,05,3194.52,1370.81,2950.73,1.48
210,91,04,3049.51,1651.81,2611.25,1.79
59,151,04,1001.1,877.14,811.98,1.79
241,321,04,3135.44,970.43,3004.91,1.33
243,301,04,907.64,629.68,787.63,1.62
252,211,04,792.38,450.91,693.51,1.66
138,394,05,746.81,236.13,712.3,1.36
29,176,06,735.66,533.8,602.16,1.86
400,48,05,359.89,440.37,246.15,2.14
282,291,06,1630.45,1182.43,1279.02,2.05
110,306,06,886.45,415.84,808.78,1.51
291,333,06,1858.98,1212.01,1575.05,1.74
59,370,05,1503.19,817.06,1326.6,1.63
57,390,05,1319.85,684.39,1150.19,1.78
242,386,05,2130.24,1523.6,1672.53,2.02
379,379,05,340.4,828.72,132.35,2.85
241,396,05,1540.47,740.79,1386.23,1.58
209,59,04,1415.96,721.36,1291.05,1.5
244,366,05,787.45,475.77,698.42,1.61
210,357,06,1129.23,591.17,1013.6,1.59
256,246,05,2546.94,1668.65,2124.1,1.82
243,376,05,940.37,563.56,789.23,1.88
52,125,04,1781.81,991.77,1554.96,1.67
40,245,04,2343.31,813.75,2199.06,1.44
258,21,04,2574.47,1802.7,2198.64,1.66
252,81,04,1203.43,660.11,1057.06,1.65
309,198,06,578.25,517.35,438.81,2.1
243,169,05,965.45,834.99,742.03,2.05
237,229,05,1256.62,593.25,1145.26,1.6
15,181,04,794.6,640.85,671.16,1.64
242,179,05,1508.89,467.63,1452.56,1.3
198,96,04,3278.04,1744.6,2848.84,1.7
246,139,05,3346.86,1832.96,2835.08,1.8
102,288,05,3770.6,1826.44,3310.27,1.7
112,188,05,1630.1,767.0,1493.84,1.49
108,28,06,1498.65,444.58,1441.18,1.31
347,180,05,589.19,453.23,462.5,2.26
327,380,05,2676.62,1539.48,2274.93,1.78
96,51,06,562.84,297.76,519.12,1.46
88,16,04,2227.42,909.01,2057.53,1.49
290,130,05,637.33,338.86,578.87,1.5
271,320,05,2404.04,1089.63,2179.97,1.55
282,210,05,3138.89,1282.75,2860.06,1.58
362,151,05,2249.39,1715.03,1692.44,2.15
368,178,05,718.07,444.01,633.3,1.63
366,198,05,1331.17,574.01,1221.75,1.51
48,77,05,1911.08,1179.55,1636.84,1.72
192,394,05,2342.03,881.13,2213.0,1.38
371,371,04,770.0,865.28,367.84,3.92
392,161,04,1123.53,484.83,1030.8,1.51
388,201,04,987.0,538.63,852.31,1.72
220,13,05,81.07,125.77,70.78,1.36
378,301,04,2828.19,1389.56,2549.29,1.56
69,203,06,2556.69,1291.55,2340.72,1.48
51,383,06,2439.48,1436.86,2042.36,1.85
188,322,05,1719.63,920.97,1544.45,1.55
192,282,05,904.9,716.44,740.69,1.82
78,113,06,1836.19,627.13,1737.87,1.39
86,51,06,1954.25,595.19,1859.51,1.44
82,91,06,2162.14,1457.98,1791.76,1.82
207,349,06,596.91,157.03,582.37,1.23
41,220,05,182.49,108.5,165.97,1.46
52,110,05,2469.61,859.8,2317.42,1.44
42,210,05,2955.83,1038.9,2827.14,1.32
312,225,04,893.83,699.07,756.28,1.68
330,21,06,403.87,504.14,328.86,1.63
244,316,06,2622.26,1686.87,2221.86,1.74
224,347,04,2947.38,1046.06,2796.88,1.37
248,107,04,1531.65,948.25,1373.73,1.54
242,167,04,723.54,310.09,658.45,1.58
241,177,04,1216.79,390.8,1163.71,1.34
321,394,04,646.88,390.51,561.45,1.69
327,334,04,2936.79,1111.93,2725.05,1.48
243,133,06,1932.94,1581.49,1535.14,2.02
246,103,06,450.95,306.31,400.82,1.56
91,271,04,1040.93,1046.99,726.29,2.36
95,231,04,999.98,842.88,747.99,2.26
90,281,04,1253.81,665.62,1133.09,1.54
225,313,06,987.56,558.74,853.72,1.78
241,153,06,2018.25,1102.44,1822.18,1.53
385,24,06,1635.66,887.22,1460.44,1.61
273,397,04,1624.88,1214.15,1360.09,1.78
297,157,04,1965.39,1044.67,1813.93,1.44
287,257,04,1759.27,1486.28,1320.59,2.17
312,321,05,1263.2,493.92,1193.89,1.37
151,234,06,1731.28,629.16,1646.18,1.35
141,334,06,2122.51,1125.74,1876.94,1.63
142,324,06,770.54,640.87,643.35,1.75
128,68,04,3008.65,975.57,2855.96,1.38
96,29,06,2206.74,1031.2,2026.34,1.48
94,49,06,125.54,113.18,113.83,1.43
246,70,04,1649.77,1237.31,1357.53,1.82
244,90,04,453.28,460.0,318.03,2.42
27,70,05,1270.04,1156.37,996.56,1.87
207,391,05,187.13,79.07,176.68,1.36
67,311,06,1898.07,328.93,1872.94,1.17
77,211,06,2996.33,1389.76,2719.85,1.54
68,301,06,1758.72,723.41,1615.81,1.51
83,151,06,1482.14,775.62,1280.1,1.9
371,246,04,1838.4,973.0,1628.72,1.63
333,329,05,2213.16,1305.45,1844.08,1.98
70,281,06,1629.73,1214.73,1351.7,1.81
82,161,06,2396.36,796.12,2279.83,1.36
161,207,06,637.47,725.79,552.77,1.54
40,94,06,1421.25,848.11,1193.55,1.8
138,241,06,3671.47,1125.77,3518.65,1.33
133,291,06,961.34,756.73,785.68,1.82
128,341,06,840.95,565.54,727.85,1.63
65,37,05,358.84,441.55,240.39,2.21
290,52,06,696.51,333.5,636.93,1.49
27,133,06,2104.69,1417.96,1789.3,1.73
77,58,06,2229.54,1441.16,1945.37,1.61
301,27,05,1097.55,527.08,953.45,1.8
16,243,06,1809.68,963.1,1619.5,1.59
78,48,06,1815.8,1004.68,1619.32,1.58
400,379,06,1422.89,981.83,1180.4,1.8
383,272,06,1908.44,1193.16,1629.48,1.74
371,392,06,2075.79,1189.73,1770.85,1.76
