sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
59,65,05,442.13,319.81,384.99,1.6
81,199,05,1387.92,765.05,1228.35,1.6
78,334,05,1777.53,826.47,1623.75,1.51
345,228,05,338.3,103.38,322.57,1.37
400,392,06,759.45,1034.58,561.95,1.94
166,202,04,2594.42,1268.58,2358.25,1.52
172,142,04,601.39,477.22,513.18,1.66
372,3,04,1179.54,508.66,1098.53,1.43
334,275,05,1177.65,1117.5,1007.16,1.54
23,322,06,1836.72,1296.29,1471.09,1.95
41,142,06,1650.62,732.93,1558.66,1.35
366,61,04,293.64,186.41,238.57,2.06
203,125,06,1033.6,352.43,983.55,1.36
87,139,05,577.5,427.96,322.74,4.13
69,93,04,1112.0,678.23,969.67,1.63
230,32,04,85.86,73.9,68.85,1.79
23,27,05,930.62,121.52,923.25,1.13
83,179,05,677.63,150.63,662.16,1.24
175,112,04,1633.76,684.79,1501.89,1.51
130,51,05,1242.83,409.77,1180.71,1.37
240,41,05,1164.0,777.9,1008.29,1.64
242,21,05,1116.75,240.54,1092.82,1.23
392,312,05,1037.36,524.01,919.28,1.64
133,77,04,703.76,548.62,574.31,1.83
86,290,06,486.06,322.92,412.87,1.7
77,380,06,2235.2,1236.96,2023.84,1.5
110,138,04,1678.7,629.93,1521.46,1.68
279,98,05,1798.0,626.64,1717.84,1.33
26,248,05,1111.89,556.8,1031.19,1.42
21,298,05,647.54,214.3,614.54,1.38
316,26,05,2505.41,1348.74,2197.83,1.67
32,188,05,1184.73,715.05,1069.8,1.49
300,378,06,1684.65,686.16,1576.63,1.42
312,258,06,1452.94,707.63,1299.58,1.6
82,26,06,2127.95,831.53,1985.68,1.44
304,338,06,512.66,399.95,443.22,1.62
322,158,06,1527.62,547.55,1445.39,1.38
313,248,06,1848.14,246.64,1830.84,1.15
107,258,06,1059.43,570.96,959.2,1.54
114,188,06,793.78,420.03,723.71,1.48
108,248,06,1294.64,706.12,1147.14,1.73
202,166,05,1676.24,546.55,1601.07,1.34
65,256,04,1029.16,595.08,886.92,1.74
64,266,04,2355.71,1063.57,2127.47,1.57
51,396,04,1930.38,556.74,1857.25,1.32
392,96,04,1748.96,883.96,1578.54,1.54
110,276,04,1288.83,723.19,1151.81,1.57
52,386,04,2751.96,1143.96,2565.14,1.44
112,256,04,679.18,548.31,539.99,1.96
59,316,04,2081.32,1258.0,1831.63,1.6
7,82,04,2295.58,803.0,2145.03,1.47
317,257,06,501.42,407.58,346.52,2.63
312,166,06,2853.31,1063.1,2688.61,1.4
25,184,06,358.69,476.7,250.2,2.21
212,112,05,2445.58,1427.51,2084.63,1.75
93,15,05,685.07,53.58,682.92,1.08
397,378,04,1163.83,999.9,896.4,1.99
212,166,05,1434.39,1192.78,1115.98,1.92
202,266,05,337.01,329.13,256.33,2.0
188,386,05,2061.69,1374.59,1768.08,1.68
172,257,06,1608.88,689.96,1487.08,1.47
242,52,05,2102.64,553.98,2039.18,1.27
65,90,05,1650.44,629.61,1550.06,1.41
269,70,04,2182.8,1289.19,1917.77,1.62
272,95,04,2107.8,1126.95,1847.62,1.67
291,28,04,1077.1,1082.09,765.58,2.25
229,192,04,899.84,780.67,691.44,1.97
61,19,06,505.0,433.06,344.88,2.42
383,243,04,1373.26,922.35,1125.8,1.88
321,264,04,1057.89,475.13,948.79,1.66
312,354,04,326.16,390.68,231.22,2.08
202,178,06,1846.26,672.89,1737.67,1.41
13,290,04,540.56,54.42,537.79,1.11
164,48,04,2254.2,1437.87,1926.79,1.71
69,316,04,1653.89,1112.41,1423.52,1.67
65,42,05,1471.88,1004.34,1247.41,1.71
65,370,04,1346.43,737.07,1161.49,1.73
212,245,06,1267.95,1131.77,982.03,1.97
214,225,06,1149.41,587.17,1032.88,1.57
78,240,04,1747.29,949.53,1542.09,1.62
388,371,06,2213.15,592.91,2134.39,1.31
397,281,06,793.36,653.17,683.83,1.64
20,311,04,2127.14,673.55,2014.18,1.4
229,256,06,1363.73,1115.82,1089.9,1.9
346,32,06,258.61,206.64,208.95,1.94
341,82,06,901.27,320.03,849.5,1.41
396,291,06,320.44,300.61,241.8,1.97
237,176,06,2545.23,969.36,2398.99,1.39
64,380,04,2033.71,1019.16,1869.87,1.46
241,164,04,2594.57,1028.33,2407.51,1.47
224,334,04,2745.1,1721.89,2343.92,1.72
245,124,04,1797.26,664.58,1687.34,1.42
368,257,06,435.15,361.59,364.27,1.7
378,157,06,1353.74,767.38,1200.52,1.59
400,312,04,563.98,587.38,422.39,2.02
376,177,06,670.82,273.74,585.54,2.24
241,86,05,754.97,560.98,578.51,2.15
246,36,05,1950.63,1031.48,1755.37,1.54
354,397,06,1387.58,717.46,1228.71,1.62
244,56,05,1943.47,1084.26,1725.5,1.59
378,367,05,1134.47,783.56,997.22,1.57
385,297,05,737.06,611.83,594.82,1.92
386,287,05,485.48,409.77,360.38,2.34
244,23,05,2677.8,1876.73,2189.63,1.83
241,53,05,1691.19,785.45,1556.23,1.47
240,96,05,2121.36,596.06,2043.81,1.31
192,66,06,1480.71,690.34,1335.33,1.59
252,91,06,2183.47,1226.33,1917.04,1.65
256,51,06,1774.89,720.33,1665.3,1.41
259,21,06,294.04,173.63,261.4,1.56
383,78,04,746.81,574.39,634.46,1.78
276,245,04,1636.81,1163.43,1399.0,1.67
271,295,04,1860.47,420.42,1815.97,1.24
385,58,04,2013.12,856.45,1844.65,1.52
56,77,06,2149.85,980.85,1982.52,1.47
379,65,04,1654.63,1303.66,1329.64,1.86
376,95,04,2413.06,1368.14,2115.4,1.64
386,48,04,1289.53,741.63,1128.32,1.65
344,387,04,1587.47,595.03,1476.43,1.47
366,167,04,485.88,277.74,349.22,3.05
297,273,06,1938.95,469.97,1883.59,1.27
258,83,06,1194.57,548.88,1124.11,1.37
69,242,05,1486.24,862.12,1294.45,1.66
65,282,05,1280.97,683.99,1131.39,1.62
329,247,05,1941.88,785.95,1786.83,1.51
378,276,05,1159.03,754.99,1032.05,1.54
324,297,05,1855.24,1484.27,1549.54,1.7
400,291,06,1654.19,808.76,1494.49,1.55
367,386,05,1202.23,686.06,1055.01,1.65
379,266,05,1851.39,1747.12,1489.57,1.79
280,161,05,1245.5,812.37,1088.66,1.61
284,121,05,95.57,120.67,66.52,2.08
272,241,05,1158.36,780.6,949.19,1.88
64,351,04,1833.77,1082.33,1604.24,1.64
211,14,06,1188.04,933.06,952.57,1.88
287,24,06,1402.48,600.95,1314.54,1.39
288,14,06,2337.3,593.69,2251.98,1.33
69,301,04,2683.93,1728.09,2316.61,1.65
282,141,05,1710.72,1152.45,1483.73,1.63
273,366,05,346.09,264.97,249.2,2.56
282,276,05,1171.4,1188.2,883.79,1.93
70,291,04,504.23,392.91,416.08,1.82
271,386,05,534.03,530.57,415.92,1.9
281,151,05,382.75,335.72,313.97,1.78
67,321,04,890.72,261.61,858.16,1.3
130,68,05,2147.05,1052.82,1940.77,1.55
70,142,04,1459.43,1048.25,1220.73,1.76
271,251,05,1569.33,413.84,1525.04,1.26
52,322,04,1128.11,635.01,987.19,1.71
229,96,06,185.08,192.78,158.13,1.59
264,321,05,630.54,327.92,579.22,1.46
64,202,04,2025.94,1143.34,1791.9,1.6
266,301,05,2725.43,1598.83,2317.14,1.75
151,397,04,557.47,504.12,439.06,1.93
192,20,05,1160.18,736.77,1026.47,1.57
400,227,06,1312.79,646.72,1188.74,1.56
107,53,05,1924.64,825.41,1801.33,1.4
203,52,06,828.67,451.08,639.23,2.51
157,214,06,1500.58,1459.46,1254.47,1.64
27,386,05,1429.38,469.62,1348.83,1.42
400,317,05,1146.05,661.9,1010.89,1.61
157,329,05,586.15,455.55,475.86,1.91
49,166,05,226.94,267.38,157.1,2.3
399,224,05,1677.78,615.47,1585.89,1.39
397,244,05,355.01,417.15,266.93,2.24
397,313,05,1140.6,465.64,1073.8,1.38
155,349,05,613.41,425.17,559.27,1.41
376,383,06,1378.34,462.37,1293.28,1.46
390,383,05,1926.38,1286.2,1635.91,1.73
113,271,06,1686.89,766.11,1544.24,1.51
385,293,06,1523.15,570.81,1432.21,1.41
112,281,06,1422.49,846.99,1278.69,1.52
386,354,05,1986.9,1505.71,1684.89,1.66
192,33,06,1270.03,546.77,1184.43,1.45
133,108,04,1620.34,782.2,1465.91,1.55
329,176,04,2260.83,1649.76,1950.47,1.62
387,344,05,1100.33,289.76,1060.43,1.32
385,70,04,1483.05,848.63,1338.51,1.52
383,90,04,1381.17,861.43,1217.38,1.6
291,301,04,1460.27,662.51,1326.7,1.54
388,334,05,2266.93,700.15,2154.43,1.39
237,276,05,2892.6,1275.84,2671.25,1.47
248,166,05,2729.67,1586.08,2353.4,1.7
239,256,05,1717.7,871.18,1554.86,1.53
388,40,04,1627.39,1077.88,1340.59,1.86
390,41,05,1259.29,344.63,1218.13,1.28
169,264,04,1978.2,591.49,1894.84,1.34
130,210,04,1362.2,684.28,1244.64,1.49
91,110,04,1154.72,755.15,985.85,1.72
95,321,04,2636.88,1349.34,2377.5,1.54
96,311,04,1752.36,951.93,1555.08,1.61
93,341,04,174.4,143.39,157.43,1.41
259,151,05,3521.71,1765.91,3133.6,1.62
245,291,05,583.93,488.75,478.56,1.77
90,371,04,1908.74,1022.41,1713.45,1.56
258,161,05,1229.73,883.02,1075.44,1.59
237,371,05,1909.93,668.69,1813.47,1.36
246,281,05,1633.52,1028.35,1457.35,1.59
20,321,04,2094.3,942.5,1940.56,1.44
9,348,04,364.19,48.55,360.9,1.15
36,78,04,1614.47,541.91,1536.62,1.36
388,210,05,1971.59,1073.8,1699.87,1.74
396,130,05,640.76,347.3,581.85,1.49
175,397,05,2017.95,532.13,1950.24,1.3
385,240,05,1549.09,893.13,1319.27,1.78
371,380,05,1540.8,858.12,1393.82,1.5
303,259,05,504.81,311.7,358.05,3.44
301,279,05,1428.23,817.55,1227.18,1.73
380,193,05,498.0,299.65,440.69,1.57
305,239,05,780.58,524.83,693.88,1.51
386,133,05,751.73,602.18,606.98,1.9
311,51,05,1459.53,392.05,1406.03,1.32
351,329,05,1453.97,943.65,1263.82,1.63
57,256,06,1725.83,830.05,1566.28,1.52
56,266,06,1729.7,796.24,1598.28,1.45
376,330,05,1246.93,396.06,1193.35,1.33
58,246,06,1747.25,729.19,1625.15,1.44
372,273,05,1105.48,501.65,1026.66,1.44
15,23,06,587.03,328.01,537.41,1.45
378,213,05,2001.05,811.67,1856.22,1.46
192,248,06,713.04,562.53,604.72,1.7
191,258,06,1738.27,534.1,1659.28,1.36
379,371,04,998.67,699.7,829.13,1.81
133,138,04,1844.67,633.19,1745.01,1.39
114,328,04,123.53,84.76,103.87,1.75
110,368,04,1426.76,830.94,1274.99,1.55
259,240,04,917.64,795.71,751.75,1.73
245,380,04,1228.19,548.18,1130.99,1.48
112,348,04,1373.12,436.17,1227.92,1.79
244,390,04,1551.8,501.09,1476.43,1.37
169,52,04,2052.6,1002.24,1821.58,1.66
400,237,05,2377.85,870.24,2253.76,1.37
164,383,06,2055.74,1083.53,1830.14,1.6
9,206,04,129.26,25.71,127.0,1.2
169,333,06,2481.71,1733.44,2167.37,1.59
309,368,05,680.2,456.41,542.72,2.06
329,66,04,1572.1,1102.92,1303.48,1.79
142,258,05,548.32,491.22,418.52,2.04
130,378,05,927.72,657.22,755.92,2.01
380,364,05,949.63,307.77,898.27,1.42
390,264,05,2236.87,1576.37,1910.09,1.68
383,334,05,851.98,594.56,725.52,1.72
392,244,05,1289.5,1440.14,1018.47,1.76
23,66,04,512.94,530.05,319.88,2.82
14,199,06,336.79,132.37,317.35,1.39
211,95,06,2757.88,2072.81,2352.77,1.65
347,42,05,788.17,443.85,690.15,1.64
346,52,05,1065.35,376.81,1016.76,1.33
354,20,05,537.0,570.24,349.13,2.55
26,36,04,1197.89,500.53,1102.92,1.49
297,48,05,1429.91,578.03,1341.45,1.41
5,246,04,930.57,715.02,782.95,1.74
28,16,04,1467.15,796.6,1332.02,1.49
400,110,05,1028.04,588.9,928.6,1.5
336,279,04,1671.85,848.87,1472.48,1.67
211,316,06,1156.16,660.72,990.74,1.83
20,96,04,2024.66,877.99,1872.48,1.47
96,211,05,2724.92,1259.41,2459.8,1.57
94,231,05,886.85,554.76,747.98,1.77
334,229,04,1538.3,1107.12,1295.89,1.75
90,271,05,909.63,644.97,763.7,1.77
324,329,04,948.47,607.36,813.81,1.72
82,351,05,1445.16,984.01,1257.28,1.6
36,287,04,1863.43,1641.76,1549.85,1.68
26,387,04,1114.73,529.45,997.26,1.6
93,241,05,1723.67,715.61,1573.8,1.55
198,282,05,974.26,491.36,876.92,1.56
211,91,04,2320.87,928.48,2166.26,1.44
229,133,05,853.63,618.37,723.36,1.72
224,183,05,663.51,402.67,578.55,1.64
128,362,05,1497.56,784.81,1346.24,1.55
204,383,05,2289.5,1432.8,1968.52,1.68
376,329,04,2224.53,1067.89,2036.27,1.5
347,383,06,2384.56,653.68,2293.92,1.32
371,379,04,1119.29,735.81,939.29,1.78
127,372,05,1618.6,508.58,1559.12,1.29
378,309,04,1838.85,678.69,1713.53,1.46
388,209,04,2352.93,1042.15,2151.62,1.52
198,95,05,2588.0,1223.16,2341.25,1.55
386,229,04,262.14,289.16,207.05,1.77
192,145,04,1568.02,558.08,1485.92,1.37
166,64,06,2191.14,1529.4,1891.37,1.65
78,360,06,1955.33,866.83,1774.54,1.56
287,281,06,1376.84,660.27,1230.17,1.61
288,271,06,1110.55,802.4,943.12,1.69
353,185,04,379.09,242.59,338.47,1.51
276,391,06,1120.73,637.36,994.16,1.63
242,244,04,1099.26,704.28,955.06,1.63
333,385,04,2115.22,1158.07,1913.42,1.5
246,204,04,2105.69,513.51,2042.23,1.28
312,248,06,1845.97,712.52,1716.97,1.47
351,102,06,2421.8,1216.91,2164.62,1.59
388,184,05,806.68,618.37,598.83,2.35
385,23,05,1146.44,818.47,992.11,1.61
380,73,05,335.22,398.91,272.34,1.73
20,188,05,1500.14,566.14,1411.83,1.4
271,28,05,2452.36,1200.49,2172.68,1.64
157,59,04,1554.15,1137.59,1312.81,1.71
107,28,05,1603.0,1086.71,1364.49,1.69
102,78,05,1998.39,851.18,1872.04,1.4
346,71,06,121.09,128.53,85.3,2.33
309,151,04,1982.29,1103.46,1759.46,1.59
309,178,04,730.02,887.56,584.03,1.73
48,380,06,1898.5,907.29,1717.66,1.54
112,400,04,426.01,523.95,252.8,2.65
141,110,04,497.9,404.26,424.39,1.67
327,246,05,2053.4,1019.17,1799.49,1.72
334,176,05,539.12,393.4,478.85,1.52
297,378,06,1097.22,713.18,960.4,1.63
324,276,05,2242.76,1037.35,2030.71,1.55
362,263,04,1153.22,347.96,1114.7,1.28
378,103,04,1072.62,395.02,1015.73,1.37
225,394,05,1215.89,576.14,1101.45,1.54
248,164,05,2110.63,1283.42,1839.5,1.63
229,354,05,1635.89,450.43,1580.88,1.29
386,245,04,476.68,487.88,300.35,3.01
264,333,05,1547.43,607.68,1458.24,1.39
271,263,05,1982.16,856.59,1846.99,1.42
371,312,05,2287.06,1442.21,2047.91,1.53
282,153,05,1424.79,573.93,1327.0,1.45
243,176,04,1700.5,679.59,1584.57,1.44
287,103,05,1751.25,1360.41,1496.37,1.61
27,172,06,1123.81,566.13,985.34,1.68
25,192,06,2401.05,1007.09,2194.46,1.55
383,275,04,2093.24,925.93,1944.33,1.43
229,316,04,1493.29,945.88,1299.37,1.63
26,244,05,1541.06,1756.41,1144.88,1.92
78,52,06,1729.54,937.14,1548.31,1.59
48,264,04,664.57,356.85,604.32,1.5
378,354,04,2005.96,906.73,1825.16,1.54
397,164,04,1683.02,954.06,1496.65,1.58
394,194,04,579.07,375.45,494.13,1.7
372,385,04,498.78,378.51,423.37,1.68
161,95,06,2081.11,859.58,1905.82,1.53
164,65,06,1989.16,1032.66,1750.42,1.66
330,151,05,1775.77,1178.93,1540.25,1.63
70,362,05,816.17,618.15,685.47,1.71
86,202,05,1370.54,706.62,1233.23,1.56
81,252,05,1219.0,987.7,985.95,1.83
380,6,06,1196.33,310.17,1163.1,1.25
138,271,04,1677.0,577.58,1572.54,1.45
128,371,04,783.55,509.97,642.93,2.01
96,102,05,2149.16,1132.71,1952.76,1.5
95,112,05,1620.09,723.5,1485.35,1.5
372,52,05,1759.28,772.97,1612.48,1.51
378,49,05,1065.72,783.67,933.96,1.55
51,82,05,1557.23,664.46,1455.23,1.41
112,387,05,990.62,386.84,926.7,1.42
358,192,05,1808.45,1030.95,1600.13,1.59
327,51,04,2584.7,986.11,2407.52,1.46
151,225,04,1205.05,717.16,1086.38,1.51
228,344,04,233.77,209.4,178.7,1.99
246,164,04,2365.0,1535.92,1969.31,1.8
26,175,06,1098.68,900.64,907.54,1.73
16,275,06,615.89,268.76,566.69,1.49
229,334,04,1207.74,809.22,1020.79,1.73
329,36,05,1085.95,813.88,938.99,1.63
400,304,05,1053.63,412.4,991.44,1.39
329,157,06,511.62,320.71,440.65,1.72
316,287,06,990.89,557.02,864.66,1.67
305,397,06,1434.85,553.7,1331.78,1.48
65,44,05,1440.68,1209.66,1152.76,1.85
26,102,04,1726.89,722.0,1584.79,1.51
16,202,04,2064.67,795.4,1914.04,1.48
330,71,05,315.81,344.76,258.27,1.71
232,95,06,2304.88,1664.13,1990.29,1.62
242,22,06,1438.18,279.05,1414.41,1.19
371,29,05,1328.16,971.17,1113.55,1.71
317,36,05,994.91,283.01,953.74,1.34
379,362,05,982.89,830.34,809.85,1.72
386,292,05,987.58,663.71,880.21,1.52
224,79,05,603.43,459.5,503.77,1.72
225,69,05,1957.24,942.31,1775.48,1.54
396,192,05,1621.7,763.37,1468.08,1.55
229,29,05,2641.89,1238.03,2352.54,1.63
378,372,05,1223.48,809.37,1060.85,1.65
312,49,04,2733.64,774.22,2627.72,1.32
322,133,05,1369.14,745.18,1225.2,1.57
324,113,05,393.63,257.17,343.02,1.62
139,213,04,407.65,350.68,341.15,1.73
153,96,05,2247.77,867.44,2105.68,1.43
229,153,05,2034.61,1053.02,1810.04,1.6
133,273,04,1974.54,866.04,1810.22,1.51
157,56,05,2524.56,1016.95,2317.79,1.52
354,304,05,499.27,230.09,462.7,1.48
169,371,04,1401.21,748.9,1254.16,1.59
390,334,06,2173.78,1262.12,1932.78,1.57
329,28,06,2127.62,643.55,2043.98,1.32
324,78,06,1437.38,461.63,1365.14,1.38
269,143,04,1149.73,674.55,977.81,1.76
327,48,06,2437.34,1550.55,2143.3,1.6
362,224,05,663.45,600.01,524.94,1.9
259,243,04,1397.81,993.55,1015.76,2.41
91,362,06,1254.39,851.9,1065.16,1.71
141,390,04,1038.62,796.3,853.45,1.79
245,383,04,690.35,610.36,533.95,1.98
351,334,05,1188.28,597.99,1083.98,1.5
322,98,06,1397.38,896.46,1293.85,1.38
96,312,06,2182.38,989.13,2002.58,1.49
256,273,04,1240.71,468.52,1167.37,1.4
142,380,04,2171.29,1120.52,1970.14,1.52
90,372,06,841.66,444.4,760.49,1.53
153,102,04,960.91,452.52,868.83,1.56
151,258,06,235.13,292.13,157.4,2.35
169,110,04,1444.12,516.25,1358.73,1.42
26,264,05,1336.26,664.7,1207.88,1.54
33,194,05,390.27,296.84,310.27,2.11
202,37,04,1784.78,1017.3,1599.64,1.53
102,153,05,1012.12,608.22,843.46,1.9
78,142,05,1097.82,503.84,1005.63,1.5
78,37,04,2075.06,1143.97,1900.14,1.45
69,232,05,2303.56,1246.07,2072.82,1.53
64,282,05,1863.09,947.93,1642.97,1.65
73,192,05,2012.24,649.86,1918.81,1.36
95,322,06,2400.5,1442.58,2068.37,1.7
68,242,05,1188.72,1135.83,977.74,1.75
59,332,05,1392.92,718.05,1257.59,1.54
371,23,06,2221.31,1472.81,1953.98,1.56
142,19,04,1267.56,277.81,1238.95,1.24
372,13,06,1079.5,792.06,965.28,1.46
287,166,05,1471.17,1117.04,1237.74,1.69
172,383,05,1026.13,667.77,901.45,1.62
181,293,05,1063.57,587.4,875.74,2.16
279,246,05,2252.43,797.52,2128.6,1.39
242,65,05,1525.44,570.18,1433.8,1.41
266,376,05,1349.15,1017.36,1089.87,1.93
351,5,06,893.75,303.21,836.04,1.49
340,227,04,475.96,108.98,465.26,1.23
191,336,05,1510.62,1044.52,1216.2,1.93
278,256,05,1484.55,717.44,1297.67,1.77
192,183,05,1601.05,540.83,1517.19,1.39
192,322,05,1838.85,1231.38,1576.48,1.68
64,48,05,1898.55,1223.62,1588.76,1.79
82,322,06,2104.83,928.64,1910.09,1.56
81,332,06,1492.04,605.38,1375.48,1.5
91,232,06,1170.96,547.38,1078.55,1.47
161,155,05,640.21,385.5,585.05,1.44
107,103,05,1665.5,568.86,1590.38,1.33
142,169,06,1748.08,594.21,1648.27,1.41
178,323,05,300.89,72.1,292.26,1.27
94,332,06,2013.08,511.43,1946.3,1.3
133,354,06,2478.52,1581.97,2162.29,1.62
150,184,06,258.36,529.24,143.88,2.91
351,86,05,2590.47,1003.21,2421.91,1.43
157,114,06,2095.33,796.77,1969.71,1.4
276,276,05,693.56,350.95,557.11,2.15
344,399,05,1019.68,323.32,983.27,1.29
330,23,04,432.2,359.06,319.09,2.2
142,264,06,1216.78,677.6,1107.79,1.48
90,242,06,556.35,477.18,449.97,1.9
287,212,04,662.2,601.58,493.15,2.06
297,112,04,1981.48,885.24,1836.02,1.45
110,291,04,2321.86,1074.62,2124.95,1.5
128,229,05,1381.68,771.02,1231.39,1.57
138,129,05,1122.0,271.37,1087.41,1.29
294,52,06,1238.44,680.57,1098.44,1.6
291,82,06,187.43,275.94,130.13,2.06
329,182,04,1701.47,772.83,1561.97,1.49
272,362,04,2264.68,1088.6,2028.34,1.6
362,88,04,448.61,364.21,376.03,1.69
366,48,04,2059.0,1121.14,1758.05,1.78
191,258,04,2254.92,1326.1,1996.28,1.58
347,9,06,875.24,360.58,820.89,1.41
291,172,04,2498.95,942.0,2332.31,1.45
192,248,04,712.91,535.65,600.48,1.8
176,334,05,813.59,605.98,641.14,2.04
88,94,06,945.22,488.51,856.29,1.52
151,391,06,2050.07,719.59,1950.54,1.35
153,371,06,2338.0,1031.91,2151.43,1.49
33,329,06,1457.96,801.28,1273.01,1.88
42,239,06,641.94,507.82,545.61,1.63
153,229,04,2146.87,975.3,1961.19,1.52
297,301,06,1106.78,558.36,1004.85,1.51
354,329,04,2127.41,904.78,1955.79,1.51
142,291,05,1792.32,991.11,1581.78,1.63
157,141,05,1336.04,487.57,1263.82,1.38
153,181,05,952.33,426.28,873.67,1.56
292,351,06,1049.68,534.13,915.64,1.71
276,322,04,2273.79,1000.89,2081.99,1.51
139,321,05,985.33,438.51,907.47,1.49
193,95,06,1667.96,728.85,1532.94,1.5
290,371,06,371.75,258.65,328.12,1.55
155,161,05,766.07,474.24,640.91,1.81
362,249,04,1042.64,319.23,1007.73,1.28
244,139,06,1542.04,1075.33,1333.04,1.62
225,329,06,1447.1,690.42,1323.59,1.5
241,169,06,428.67,460.03,293.88,2.51
159,121,05,260.45,290.81,182.38,2.26
371,212,06,1325.43,1225.13,1004.12,2.0
372,202,06,715.83,656.34,582.52,1.81
5,78,06,3037.53,797.12,2944.1,1.28
360,322,06,1562.49,792.38,1368.95,1.69
242,159,06,1000.1,340.37,950.17,1.37
209,258,06,2087.38,807.21,1945.18,1.45
49,166,04,332.66,398.38,217.66,2.25
27,386,04,2317.22,1367.39,1960.78,1.79
158,131,05,3094.55,1677.46,2574.39,1.91
51,133,05,1382.46,734.8,1264.09,1.49
33,313,05,856.33,548.95,626.86,2.56
127,121,04,164.94,137.37,139.78,1.63
288,202,04,1588.19,833.01,1436.82,1.52
70,108,06,1628.94,738.99,1483.2,1.53
23,188,04,633.27,492.73,469.3,2.44
16,258,04,2092.04,1228.6,1829.82,1.63
271,372,04,786.24,608.19,665.8,1.67
121,181,04,381.0,154.85,356.21,1.42
397,386,04,1358.79,1059.2,1098.36,1.87
78,172,05,584.63,553.55,448.07,2.05
58,372,05,2092.45,512.29,2023.67,1.31
27,48,05,2099.77,765.69,1955.52,1.47
68,272,05,1707.48,952.75,1478.66,1.71
24,78,05,2635.21,1197.68,2373.79,1.59
281,272,04,1695.48,834.28,1514.64,1.65
56,392,05,727.44,592.71,488.39,2.99
371,287,04,970.44,695.79,792.62,1.86
139,392,06,872.41,542.04,723.89,1.97
172,95,06,1747.72,697.69,1635.76,1.42
59,362,05,1320.77,581.06,1228.19,1.43
112,271,04,1197.33,911.95,1021.07,1.68
175,65,06,1211.51,647.38,1060.95,1.67
130,48,04,1923.84,1148.54,1698.26,1.6
329,5,06,2256.88,737.76,2153.57,1.35
96,94,05,711.11,643.66,592.62,1.66
107,321,04,2487.23,903.37,2353.59,1.38
256,82,04,1702.36,1275.9,1395.81,1.86
259,52,04,816.97,1178.62,576.33,2.05
320,59,04,2206.37,722.44,2088.51,1.4
347,387,05,580.32,470.21,482.16,1.71
293,378,04,2102.4,863.28,1925.56,1.54
102,371,04,2261.04,1033.68,2035.79,1.58
138,368,04,1130.65,1208.79,878.57,1.86
158,168,04,1964.77,1277.62,1672.89,1.71
138,266,06,1813.68,354.25,1778.54,1.22
139,256,06,1146.83,607.62,1017.87,1.64
148,166,06,2551.44,2106.2,1915.49,2.06
330,334,04,935.0,71.99,932.16,1.08
351,124,04,855.66,294.66,821.0,1.3
329,385,04,1186.05,517.9,1087.55,1.55
271,201,04,2056.07,873.26,1906.16,1.46
138,225,05,457.97,542.24,313.13,2.27
133,275,05,2142.42,1995.7,1724.48,1.74
110,121,05,858.26,435.28,788.2,1.45
399,345,04,534.86,176.61,491.48,1.63
107,82,06,1374.36,837.54,1201.21,1.63
259,291,04,924.71,1377.32,606.86,2.04
363,276,05,1085.73,655.66,860.7,2.27
351,396,05,1538.11,681.73,1425.79,1.45
48,52,04,2184.35,639.89,2091.31,1.35
379,116,05,1700.27,824.83,1565.53,1.46
90,351,04,1923.47,1187.56,1671.22,1.67
372,186,05,1283.09,343.51,1240.66,1.29
151,82,05,1875.04,1258.81,1589.84,1.72
95,301,04,2761.08,1821.62,2388.45,1.62
94,311,04,729.44,385.34,645.26,1.63
332,65,04,1279.88,704.09,1080.51,1.99
225,239,06,865.11,509.25,755.43,1.64
211,379,06,1974.69,908.14,1791.66,1.55
244,390,05,2014.24,981.49,1811.88,1.57
259,240,05,1048.11,750.03,866.13,1.8
272,362,05,1603.74,584.72,1520.97,1.37
281,272,05,1867.01,880.03,1672.42,1.61
271,372,05,752.51,588.04,641.4,1.64
245,380,05,1265.52,756.24,1131.9,1.55
58,229,05,1457.57,412.15,1401.37,1.32
48,329,05,752.55,720.33,605.39,1.86
67,139,05,630.0,345.95,568.72,1.53
288,202,05,1449.23,556.05,1361.8,1.41
169,281,05,1005.35,470.71,921.36,1.5
297,112,05,1773.18,685.78,1674.38,1.38
399,340,05,584.46,1230.09,344.49,2.08
371,65,06,1672.65,521.86,1576.55,1.47
276,322,05,1982.79,613.16,1891.33,1.36
228,209,06,1869.9,640.91,1779.61,1.35
291,172,05,2588.82,1728.47,2237.05,1.65
161,184,04,1677.44,435.86,1622.89,1.29
153,264,04,1132.11,458.52,1040.09,1.52
151,284,04,1773.79,519.45,1697.12,1.35
354,276,04,937.78,663.12,748.17,1.97
287,212,05,679.62,652.8,498.27,2.25
68,360,04,2426.31,1032.03,2205.32,1.56
67,370,04,725.79,77.78,721.81,1.11
305,42,06,295.39,179.96,259.92,1.61
372,293,05,1184.74,621.69,1058.0,1.62
388,133,05,2678.68,1186.7,2456.59,1.51
368,333,05,1059.21,341.56,1012.41,1.34
378,233,05,2603.36,763.07,2498.35,1.33
386,153,05,1642.39,845.08,1478.33,1.55
204,108,04,624.53,514.92,480.61,2.09
138,157,06,1223.51,499.39,1143.01,1.43
202,128,04,2050.17,993.78,1816.78,1.65
